object_path,asset_name,asset_class_path,generated_class_path,parent_class_path,native_parent_class_path,blueprint_kind,identity_status,identity_confidence,capture_exists,evidence_freshness,descendant_count,referencer_count,component_reuse_count,cross_domain_reference_count,registry_usage_count,native_call_count,unresolved_native_call_count,query_hit_count,existing_report_count,provisional_tier,provisional_reasons_json
/Game/Genesis2/Missions/ModularMission/MissionModule_zSubmodule_CompanionReaction_Base.MissionModule_zSubmodule_CompanionReaction_Base,MissionModule_zSubmodule_CompanionReaction_Base,/Script/Engine.Blueprint,/Game/Genesis2/Missions/ModularMission/MissionModule_zSubmodule_CompanionReaction_Base.MissionModule_zSubmodule_CompanionReaction_Base_C,/Game/Genesis2/Missions/ModularMission/MissionModule_Base.MissionModule_Base_C,UNKNOWN,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,268,273,0,1,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets""]"
/Game/PrimalEarth/Dinos/BaseBPs/DinoSettings_Base.DinoSettings_Base,DinoSettings_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/BaseBPs/DinoSettings_Base.DinoSettings_Base_C,/Script/ShooterGame.PrimalDinoSettings,/Script/ShooterGame.PrimalDinoSettings,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,268,14,0,4,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/HarvestComponents/AttackHarvestComponent_Base.AttackHarvestComponent_Base,AttackHarvestComponent_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/HarvestComponents/AttackHarvestComponent_Base.AttackHarvestComponent_Base_C,/Script/ShooterGame.PrimalHarvestingComponent,/Script/ShooterGame.PrimalHarvestingComponent,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,258,46,0,10,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/ScorchedEarth/Environment/LevelInstance/BP_PLA_Base.BP_PLA_Base,BP_PLA_Base,/Script/Engine.Blueprint,/Game/ScorchedEarth/Environment/LevelInstance/BP_PLA_Base.BP_PLA_Base_C,/Script/Engine.PackedLevelActor,/Script/Engine.PackedLevelActor,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,256,258,0,7,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/Items/Armor/Base/PrimalItemArmor_SaddleGeneric.PrimalItemArmor_SaddleGeneric,PrimalItemArmor_SaddleGeneric,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Base/PrimalItemArmor_SaddleGeneric.PrimalItemArmor_SaddleGeneric_C,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Base/PrimalItemArmorGeneric.PrimalItemArmorGeneric_C,/Script/ShooterGame.PrimalItem,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,233,148,0,14,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/LostColony/Missions/Overworld/Outpost/Structures/StructureBP_Mission_Outpost_Base.StructureBP_Mission_Outpost_Base,StructureBP_Mission_Outpost_Base,/Script/Engine.Blueprint,/Game/LostColony/Missions/Overworld/Outpost/Structures/StructureBP_Mission_Outpost_Base.StructureBP_Mission_Outpost_Base_C,/Game/PrimalEarth/Structures/BuildingBases/StructureBaseBP.StructureBaseBP_C,/Script/ShooterGame.PrimalStructure,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,217,195,0,2,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/Inventories/DinoTamedInventoryComponent_BP_Base.DinoTamedInventoryComponent_BP_Base,DinoTamedInventoryComponent_BP_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Inventories/DinoTamedInventoryComponent_BP_Base.DinoTamedInventoryComponent_BP_Base_C,/Script/ShooterGame.PrimalInventoryComponent,/Script/ShooterGame.PrimalInventoryComponent,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,203,182,0,13,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemWeaponGeneric.PrimalItemWeaponGeneric,PrimalItemWeaponGeneric,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemWeaponGeneric.PrimalItemWeaponGeneric_C,/Game/PrimalEarth/CoreBlueprints/Items/PrimalItem_Base.PrimalItem_Base_C,/Script/ShooterGame.PrimalItem,BPTYPE_Normal,EXTRACTED,HIGH,1,FRESH,200,17,0,5,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/DamageTypes/DmgType_Melee_Dino.DmgType_Melee_Dino,DmgType_Melee_Dino,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/DamageTypes/DmgType_Melee_Dino.DmgType_Melee_Dino_C,/Game/PrimalEarth/CoreBlueprints/DamageTypes/DmgType_Melee.DmgType_Melee_C,/Script/ShooterGame.ShooterDamageType,BPTYPE_Const,EXTRACTED,HIGH,0,NOT_AVAILABLE,199,83,0,10,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResourceGeneric.PrimalItemResourceGeneric,PrimalItemResourceGeneric,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResourceGeneric.PrimalItemResourceGeneric_C,/Game/PrimalEarth/CoreBlueprints/Items/PrimalItem_Base.PrimalItem_Base_C,/Script/ShooterGame.PrimalItem,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,174,76,0,11,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Test/PrimalItemCostumeGeneric.PrimalItemCostumeGeneric,PrimalItemCostumeGeneric,/Script/Engine.Blueprint,/Game/PrimalEarth/Test/PrimalItemCostumeGeneric.PrimalItemCostumeGeneric_C,/Game/PrimalEarth/CoreBlueprints/Items/PrimalItem_Base.PrimalItem_Base_C,/Script/ShooterGame.PrimalItem,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,169,38,0,6,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Dinos/BaseBPs/DinoSettings_Carnivore.DinoSettings_Carnivore,DinoSettings_Carnivore,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/BaseBPs/DinoSettings_Carnivore.DinoSettings_Carnivore_C,/Game/PrimalEarth/Dinos/BaseBPs/DinoSettings_Base.DinoSettings_Base_C,/Script/ShooterGame.PrimalDinoSettings,BPTYPE_Normal,EXTRACTED,HIGH,1,FRESH,164,13,0,1,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets""]"
/Game/PrimalEarth/Structures/BuildingBases/TilesetBases/StructureBase_Railing.StructureBase_Railing,StructureBase_Railing,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/BuildingBases/TilesetBases/StructureBase_Railing.StructureBase_Railing_C,/Game/PrimalEarth/Structures/BuildingBases/StructureBaseBP.StructureBaseBP_C,/Script/ShooterGame.PrimalStructure,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,161,140,0,2,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Base.PrimalItemSkin_ChibiDino_Base,PrimalItemSkin_ChibiDino_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Base.PrimalItemSkin_ChibiDino_Base_C,/Game/PrimalEarth/CoreBlueprints/Items/PrimalItem_Base.PrimalItem_Base_C,/Script/ShooterGame.PrimalItem,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,153,139,0,3,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDyeGeneric.PrimalItemDyeGeneric,PrimalItemDyeGeneric,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDyeGeneric.PrimalItemDyeGeneric_C,/Script/ShooterGame.PrimalItem_Dye,/Script/ShooterGame.PrimalItem_Dye,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,153,154,0,1,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets""]"
/Game/PrimalEarth/CoreBlueprints/Inventories/DinoDropInventoryComponent_BP_Base.DinoDropInventoryComponent_BP_Base,DinoDropInventoryComponent_BP_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Inventories/DinoDropInventoryComponent_BP_Base.DinoDropInventoryComponent_BP_Base_C,/Script/ShooterGame.PrimalInventoryComponent,/Script/ShooterGame.PrimalInventoryComponent,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,152,37,0,9,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/Genesis2/Missions/ModularMission/MissionType_ModularMission_Base.MissionType_ModularMission_Base,MissionType_ModularMission_Base,/Script/Engine.Blueprint,/Game/Genesis2/Missions/ModularMission/MissionType_ModularMission_Base.MissionType_ModularMission_Base_C,/Script/ShooterGame.MissionType_ModularMissionBase,/Script/ShooterGame.MissionType_ModularMissionBase,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,151,80,0,4,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/DamageTypes/DmgType_Melee_Dino_Carnivore.DmgType_Melee_Dino_Carnivore,DmgType_Melee_Dino_Carnivore,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/DamageTypes/DmgType_Melee_Dino_Carnivore.DmgType_Melee_Dino_Carnivore_C,/Game/PrimalEarth/CoreBlueprints/DamageTypes/DmgType_Melee_Dino.DmgType_Melee_Dino_C,/Script/ShooterGame.ShooterDamageType,BPTYPE_Const,EXTRACTED,HIGH,0,NOT_AVAILABLE,151,87,0,10,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/BoneModifiersContainer.BoneModifiersContainer,BoneModifiersContainer,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/BoneModifiersContainer.BoneModifiersContainer_C,/Script/CoreUObject.Object,/Script/CoreUObject.Object,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,146,148,0,5,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/KrazyCosmetics/Hats/Blueprints/PrimalItemSkin_KrazyCosmeticHat_Base.PrimalItemSkin_KrazyCosmeticHat_Base,PrimalItemSkin_KrazyCosmeticHat_Base,/Script/Engine.Blueprint,/KrazyCosmetics/Hats/Blueprints/PrimalItemSkin_KrazyCosmeticHat_Base.PrimalItemSkin_KrazyCosmeticHat_Base_C,/Game/PrimalEarth/Test/PrimalItemSkinGeneric.PrimalItemSkinGeneric_C,/Script/ShooterGame.PrimalItem,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,144,144,0,1,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets""]"
/Game/Genesis/CoreBlueprints/LootSets/LootItemSet_Missions.LootItemSet_Missions,LootItemSet_Missions,/Script/Engine.Blueprint,/Game/Genesis/CoreBlueprints/LootSets/LootItemSet_Missions.LootItemSet_Missions_C,/Script/ShooterGame.PrimalSupplyCrateItemSet,UNKNOWN,BPTYPE_Normal,EXTRACTED,HIGH,1,FRESH,140,66,0,2,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/Items/Trophies/PrimalItemTrophyGenericParent.PrimalItemTrophyGenericParent,PrimalItemTrophyGenericParent,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Trophies/PrimalItemTrophyGenericParent.PrimalItemTrophyGenericParent_C,/Game/PrimalEarth/CoreBlueprints/Items/PrimalItem_Base.PrimalItem_Base_C,/Script/ShooterGame.PrimalItem,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,140,3,0,1,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets""]"
/Game/PrimalEarth/CoreBlueprints/Items/Trophies/PrimalItemTrophyGenericWall.PrimalItemTrophyGenericWall,PrimalItemTrophyGenericWall,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Trophies/PrimalItemTrophyGenericWall.PrimalItemTrophyGenericWall_C,/Game/PrimalEarth/CoreBlueprints/Items/Trophies/PrimalItemTrophyGenericParent.PrimalItemTrophyGenericParent_C,/Script/ShooterGame.PrimalItem,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,137,19,0,8,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Structures/BuildingBases/Door_Base_SM.Door_Base_SM,Door_Base_SM,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/BuildingBases/Door_Base_SM.Door_Base_SM_C,/Script/ShooterGame.PrimalStructureDoor,/Script/ShooterGame.PrimalStructureDoor,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,136,130,0,5,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/LostColony/Missions/Overworld/Base/Modules/MissionSubModule_SpawnCreatures_LC_Overworld_Base.MissionSubModule_SpawnCreatures_LC_Overworld_Base,MissionSubModule_SpawnCreatures_LC_Overworld_Base,/Script/Engine.Blueprint,/Game/LostColony/Missions/Overworld/Base/Modules/MissionSubModule_SpawnCreatures_LC_Overworld_Base.MissionSubModule_SpawnCreatures_LC_Overworld_Base_C,/Game/Genesis2/Missions/ModularMission/MissionModule_zSubmodule_SpawnCreatures_Base.MissionModule_zSubmodule_SpawnCreatures_Base_C,/Script/ShooterGame.NewMissionModuleBase,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,135,2,0,2,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/DearJane/PrimalItemCostumeGeneric_DinoColorization.PrimalItemCostumeGeneric_DinoColorization,PrimalItemCostumeGeneric_DinoColorization,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/DearJane/PrimalItemCostumeGeneric_DinoColorization.PrimalItemCostumeGeneric_DinoColorization_C,/Game/PrimalEarth/Test/PrimalItemCostumeGeneric.PrimalItemCostumeGeneric_C,/Script/ShooterGame.PrimalItem,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,135,21,0,2,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP_Pack.Dino_Character_BP_Pack,Dino_Character_BP_Pack,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP_Pack.Dino_Character_BP_Pack_C,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP.Dino_Character_BP_C,/Script/ShooterGame.PrimalDinoCharacter,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,133,49,0,10,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt,MissionType_Hunt,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Game/Genesis/Missions/MissionTypeBlueprintBase.MissionTypeBlueprintBase_C,/Script/ShooterGame.MissionType,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,124,36,0,2,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/BaseAnimBlueprints/BaseHumanAnimBP.BaseHumanAnimBP,BaseHumanAnimBP,/Script/Engine.AnimBlueprint,/Game/PrimalEarth/CoreBlueprints/BaseAnimBlueprints/BaseHumanAnimBP.BaseHumanAnimBP_C,/Script/Engine.AnimInstance,/Script/Engine.AnimInstance,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,121,173,0,14,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
